Wall time,Step,Value
1570344201.4350548,28152,6.980000019073486
1570344252.7677138,28543,6.863999843597412
1570344295.584159,28934,6.914000034332275
1570344341.7306948,29325,7.046000003814697
1570344394.1624136,29716,6.99399995803833
1570344440.3677912,30107,6.817999839782715
1570344481.3012738,30498,6.941999912261963
1570344533.9424324,30889,6.76800012588501
1570344584.305686,31280,6.585999965667725
1570344623.639449,31671,6.960000038146973
1570344671.903319,32062,6.613999843597412
1570344723.0126054,32453,3.2960000038146973
1570344766.9490244,32844,2.6440000534057617
1570344811.1956742,33235,2.3559999465942383
1570344863.346115,33626,2.0220000743865967
1570344910.329411,34017,1.9600000381469727
1570344949.3769403,34408,1.8980000019073486
1570345000.3545527,34799,1.8079999685287476
1570345051.7221158,35190,1.562000036239624
1570345091.7400484,35581,1.4819999933242798
1570345138.753265,35972,1.3539999723434448
1570345189.612192,36363,1.2660000324249268
1570345233.8618023,36754,1.3320000171661377
1570345276.793938,37145,1.100000023841858
1570345330.0095596,37536,1.1139999628067017
1570345379.7125788,37927,1.031999945640564
1570345419.1930861,38318,1.0859999656677246
1570345468.1829855,38709,0.9300000071525574
1570345519.7380502,39100,0.9319999814033508
1570345563.6814795,39491,0.8799999952316284
1570345608.8756168,39882,0.9020000100135803
1570345661.4808173,40273,0.9300000071525574
1570345708.3195002,40664,0.8679999709129333
1570345747.9903607,41055,0.7760000228881836
1570345799.5115168,41446,0.7139999866485596
1570345851.601157,41837,0.7260000109672546
1570345892.3710716,42228,0.7860000133514404
1570345940.12331,42619,0.6539999842643738
1570345991.3701994,43010,0.7459999918937683
1570346035.542018,43401,0.6740000247955322
1570346078.5698972,43792,0.7239999771118164
1570346131.7037382,44183,0.6259999871253967
1570346180.0274484,44574,0.6460000276565552
1570346219.9795568,44965,0.5619999766349792
1570346270.174261,45356,0.527999997138977
1570346321.4341161,45747,0.5820000171661377
1570346363.7608707,46138,0.46399998664855957
1570346409.518446,46529,0.5260000228881836
1570346461.1084177,46920,0.5659999847412109
1570346507.1173217,47311,0.5099999904632568
1570346548.5704134,47702,0.4580000042915344
1570346601.3791242,48093,0.47200000286102295
1570346651.2088053,48484,0.3720000088214874
1570346691.0322578,48875,0.34599998593330383
1570346739.00391,49266,0.3400000035762787
1570346790.7524567,49657,0.38199999928474426
1570346835.3371706,50048,0.26600000262260437
1570346879.829147,50439,0.32199999690055847
1570346932.3974867,50830,0.2980000078678131
1570346978.8601758,51221,0.3059999942779541
1570347018.2338316,51612,0.2939999997615814
1570347070.1030564,52003,0.2879999876022339
1570347122.5058527,52394,0.3019999861717224
1570347163.7913933,52785,0.2980000078678131
1570347211.5585926,53176,0.24799999594688416
1570347262.9490976,53567,0.2460000067949295
1570347307.1588144,53958,0.2840000092983246
1570347349.9922137,54349,0.257999986410141
1570347402.6273892,54740,0.27799999713897705
1570347451.1415894,55131,0.24199999868869781
1570347491.2014096,55522,0.25600001215934753
1570347541.312338,55913,0.20600000023841858
1570347592.3079007,56304,0.23600000143051147
1570347634.570826,56695,0.25600001215934753
1570347681.0295258,57086,0.2160000056028366
1570347732.525748,57477,0.24799999594688416
1570347778.926829,57868,0.24400000274181366
1570347820.3509989,58259,0.24199999868869781
1570347873.4220073,58650,0.21199999749660492
1570347926.1349642,59041,0.257999986410141
1570347966.167856,59432,0.2160000056028366
1570348015.1298585,59823,0.20200000703334808
1570348067.0329924,60214,0.23000000417232513
1570348111.1778827,60605,0.25200000405311584
1570348155.5252314,60996,0.20600000023841858
1570348207.5410633,61387,0.2619999945163727
1570348254.1144567,61778,0.23600000143051147
1570348293.5788698,62169,0.20399999618530273
1570348345.1329374,62560,0.20999999344348907
1570348397.028092,62951,0.21400000154972076
1570348437.9226785,63342,0.20600000023841858
1570348485.5672069,63733,0.2240000069141388
1570348536.8360367,64124,0.20999999344348907
